Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,V_ned_gnd_0,V_ned_gnd_1,V_ned_gnd_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff,Drag_Coeff,Lift_N,Drag_N,Side_N
80.55873,3,9.64866,7.20609,0.00000,0.00000,0.00000,0.00000,0.00000,0.24558,0.10166,-2.13304,0.02548,0.04671,0.10075,9.53775,1.20297,0.82508,-4.53661,-8.84539,0.22698,-3.08313,-5.48248,-7.20609,-0.00095,0.19470,0.02423,-0.14235,1.13110,-0.31754,13,-0.08683,0.21991,-0.21991,-0.08508,0.34907,-0.21991,1248.0,1248.0,1301.0,1370.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.24523,1.77643,0.00615,0.26810,170.77312,25.77356,-18.70836
80.65936,3,9.56819,7.18345,0.00000,0.00000,0.00000,0.00000,0.00000,0.24929,0.10371,-2.12191,0.02540,0.04381,0.10264,9.44735,1.20182,0.92377,-4.42636,-8.90185,0.21826,-3.53481,-6.37691,-7.18345,-0.00243,-0.03508,0.01835,-0.10826,1.24908,-0.55319,13,-0.08596,0.22253,-0.22253,-0.08639,0.34907,-0.22253,1245.0,1245.0,1303.0,1368.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.43962,1.83412,-0.02847,0.28230,173.39020,26.68763,-18.67412
80.75998,3,9.74391,7.16163,0.00000,0.00000,0.00000,0.00000,0.00000,0.25302,0.10536,-2.11066,0.02521,0.04184,0.10442,9.61658,1.28004,0.90916,-4.31361,-8.95596,0.21295,-3.97524,-7.27692,-7.16163,-0.00310,0.00914,0.03310,-0.12499,1.16485,-0.30533,13,-0.08465,0.22515,-0.22515,-0.08705,0.34907,-0.22515,1242.0,1242.0,1306.0,1367.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.01515,1.79305,-0.02069,0.27364,175.79050,26.82777,-19.90716
80.86060,3,9.83111,7.14023,0.00000,0.00000,0.00000,0.00000,0.00000,0.25676,0.10675,-2.09929,0.02512,0.04370,0.10551,9.71842,1.22447,0.83890,-4.19740,-9.00742,0.21518,-4.40414,-8.18228,-7.14023,0.00267,0.13575,0.00169,-0.17640,1.26697,-0.06284,13,-0.08290,0.22777,-0.22777,-0.08770,0.34907,-0.22777,1239.0,1239.0,1310.0,1366.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.80448,1.74865,-0.00212,0.26190,174.52025,26.13860,-19.20036
80.96123,3,9.74323,7.11788,0.00000,0.00000,0.00000,0.00000,0.00000,0.26054,0.10869,-2.08766,0.02511,0.04403,0.10671,9.60991,1.20984,1.05656,-4.07773,-9.05626,0.21963,-0.15693,-0.33202,-7.11788,0.00107,-0.37380,-0.00440,-0.08095,1.14208,-0.52142,13,-0.08116,0.22951,-0.22951,-0.08901,0.34907,-0.22951,1237.0,1237.0,1314.0,1364.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.01679,1.85433,-0.07623,0.28896,181.77312,28.32540,-18.99460
81.06185,3,9.71969,7.09706,0.00000,0.00000,0.00000,0.00000,0.00000,0.26429,0.10895,-2.07624,0.02463,0.02599,0.10910,9.59166,1.29969,0.88502,-3.95560,-9.10735,0.20047,-0.56173,-1.24750,-7.09706,-0.00424,0.01811,0.01797,-0.15262,1.25562,-0.43605,13,-0.08116,0.23126,-0.23126,-0.08967,0.34907,-0.23126,1235.0,1235.0,1314.0,1363.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.07364,1.78913,-0.01954,0.27246,174.53589,26.57961,-20.20354
81.16248,3,9.52538,7.07634,0.00000,0.00000,0.00000,0.00000,0.00000,0.26800,0.10890,-2.06471,0.02416,0.03208,0.11081,9.40045,1.20763,0.95184,-3.83355,-9.15144,0.20957,-0.95423,-2.16772,-7.07634,-0.00387,-0.20321,-0.01805,-0.14355,1.21467,-0.18154,13,-0.07941,0.23300,-0.23300,-0.09032,0.34907,-0.23300,1233.0,1233.0,1318.0,1362.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.54302,1.85856,-0.05433,0.28744,174.13170,26.93126,-18.78208
81.26310,3,9.74986,7.05578,0.00000,0.00000,0.00000,0.00000,0.00000,0.27165,0.10822,-2.05311,0.02332,0.01930,0.11346,9.60262,1.42808,0.90003,-3.71061,-9.19905,0.20153,-1.33435,-3.09260,-7.05578,-0.01186,-0.03046,0.04324,-0.17311,1.18916,-0.30852,13,-0.07941,0.23475,-0.23475,-0.09098,0.34907,-0.23475,1231.0,1231.0,1318.0,1361.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.00075,1.79040,-0.02639,0.27440,175.74596,26.93532,-22.03230
81.36372,3,9.75987,7.03425,0.00000,0.00000,0.00000,0.00000,0.00000,0.27525,0.10778,-2.04127,0.02280,0.03534,0.11346,9.60402,1.56715,0.74953,-3.58456,-9.24012,0.22631,-1.70202,-4.02189,-7.03425,-0.01288,0.20579,0.09678,-0.23789,1.14419,0.02417,13,-0.07767,0.23649,-0.23649,-0.09163,0.34907,-0.23649,1229.0,1229.0,1322.0,1360.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.97659,1.73066,0.00783,0.26038,170.23097,25.61128,-23.98530
81.46435,3,9.68440,7.01120,0.00000,0.00000,0.00000,0.00000,0.00000,0.27882,0.10775,-2.02922,0.02221,0.02102,0.11574,9.52416,1.39280,1.06674,-3.45644,-9.28641,0.22118,-2.05684,-4.95548,-7.01120,-0.00803,-0.42889,0.02113,-0.06603,1.23963,-0.79935,13,-0.07767,0.23824,-0.23824,-0.09228,0.34907,-0.23824,1227.0,1227.0,1322.0,1359.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.15890,1.87159,-0.08536,0.29551,181.25676,28.61920,-21.53699
81.56497,3,9.66175,6.98881,0.00000,0.00000,0.00000,0.00000,0.00000,0.28229,0.10624,-2.01735,0.02151,0.01465,0.11755,9.50542,1.47792,0.90126,-3.32762,-9.33114,0.22279,-2.39869,-5.89375,-6.98881,-0.00887,-0.09512,0.04429,-0.09502,1.31403,-0.50425,13,-0.07679,0.24086,-0.24086,-0.09294,0.34907,-0.24086,1224.0,1224.0,1324.0,1358.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.21359,1.81070,-0.03658,0.27916,174.54050,26.90909,-22.68201
81.66560,3,9.84113,6.96610,0.00000,0.00000,0.00000,0.00000,0.00000,0.28567,0.10418,-2.00544,0.02084,0.01312,0.11924,9.66974,1.65040,0.78753,-3.19847,-9.37490,0.22902,-2.72755,-6.83649,-6.96610,-0.01353,0.17714,0.09367,-0.18505,1.22297,0.05981,13,-0.07679,0.24260,-0.24260,-0.09359,0.34907,-0.24260,1222.0,1222.0,1324.0,1357.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.78029,1.72907,0.00380,0.26221,172.91826,26.22290,-25.24537
81.76622,3,9.59900,6.94318,0.00000,0.00000,0.00000,0.00000,0.00000,0.28896,0.10160,-1.99350,0.02022,0.00951,0.12076,9.44576,1.56299,0.68946,-3.06777,-9.42023,0.23135,-3.04330,-7.78376,-6.94318,-0.00931,0.32795,0.06121,-0.25171,1.25738,-0.16692,13,-0.07679,0.24522,-0.24522,-0.09425,0.34907,-0.24522,1219.0,1219.0,1324.0,1356.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.36518,1.73457,0.02603,0.26130,165.03693,24.86147,-23.79363
81.86684,3,9.70870,6.91817,0.00000,0.00000,0.00000,0.00000,0.00000,0.29222,0.10004,-1.98116,0.01973,0.02408,0.12181,9.55866,1.47804,0.84041,-2.93825,-9.46078,0.25806,-3.34598,-8.73523,-6.91817,-0.00681,-0.00859,0.01923,-0.11878,1.35474,-0.33268,13,-0.07549,0.24609,-0.24609,-0.09490,0.34907,-0.24609,1218.0,1218.0,1327.0,1355.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.10018,1.77840,-0.02348,0.27032,173.09743,26.31062,-22.73363
81.96747,3,9.72852,6.89133,0.00000,0.00000,0.00000,0.00000,0.00000,0.29543,0.09895,-1.96851,0.01906,0.02324,0.12369,9.57385,1.51522,0.83043,-2.80660,-9.50399,0.26897,-0.12893,-0.42199,-6.89133,-0.00858,0.00793,0.02235,-0.11918,1.31593,-0.38110,13,-0.07505,0.24784,-0.24784,-0.09556,0.34907,-0.24784,1216.0,1216.0,1328.0,1354.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.05231,1.77077,-0.02094,0.26893,173.05887,26.28231,-23.27382
82.06809,3,9.67676,6.86285,0.00000,0.00000,0.00000,0.00000,0.00000,0.29858,0.09812,-1.95562,0.01841,0.03595,0.12437,9.53049,1.47021,0.80495,-2.67395,-9.54362,0.29717,-0.40510,-1.38196,-6.86285,-0.00495,0.00409,0.00394,-0.12639,1.37788,-0.25375,13,-0.07418,0.24958,-0.24958,-0.09621,0.34907,-0.24958,1214.0,1214.0,1330.0,1353.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.17735,1.77265,-0.02183,0.26766,171.40411,25.88060,-22.60612
82.16872,3,9.68314,6.83278,0.00000,0.00000,0.00000,0.00000,0.00000,0.30167,0.09731,-1.94259,0.01765,0.02492,0.12638,9.53299,1.47002,0.85119,-2.53788,-9.58781,0.29883,-0.66770,-2.34614,-6.83278,-0.00689,-0.06413,-0.00715,-0.09787,1.37777,-0.27170,13,-0.07418,0.25045,-0.25045,-0.09687,0.34907,-0.25045,1213.0,1213.0,1330.0,1352.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.16193,1.78914,-0.03180,0.27231,173.22647,26.36514,-22.61784
82.26934,3,9.76025,6.80318,0.00000,0.00000,0.00000,0.00000,0.00000,0.30463,0.09498,-1.92977,0.01667,0.01012,0.12859,9.60135,1.51708,0.88040,-2.40083,-9.63321,0.29096,-0.91655,-3.31486,-6.80318,-0.00655,-0.05900,-0.00650,-0.06272,1.38067,-0.49110,13,-0.07505,0.25220,-0.25220,-0.09687,0.34907,-0.25220,1211.0,1211.0,1328.0,1352.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.97566,1.78327,-0.03040,0.27285,175.41870,26.83965,-23.33061
82.36996,3,9.65955,6.77260,0.00000,0.00000,0.00000,0.00000,0.00000,0.30749,0.09281,-1.91679,0.01598,0.02586,0.12888,9.52411,1.42986,0.74423,-2.26438,-9.67184,0.31617,-1.15162,-4.28779,-6.77260,-0.00294,0.13800,-0.03647,-0.10369,1.48748,-0.02242,13,-0.07374,0.25307,-0.25307,-0.09752,0.34907,-0.25307,1210.0,1210.0,1331.0,1351.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.21891,1.74958,-0.00217,0.26169,168.57198,25.21374,-22.01047
82.47059,3,9.75725,6.73927,0.00000,0.00000,0.00000,0.00000,0.00000,0.31032,0.09200,-1.90335,0.01553,0.03408,0.12960,9.59314,1.58271,0.81886,-2.12578,-9.71119,0.33826,-1.37284,-5.26461,-6.73927,-0.00572,-0.03403,0.01413,-0.07020,1.39973,-0.39444,13,-0.07287,0.25482,-0.25482,-0.09817,0.34907,-0.25482,1208.0,1208.0,1333.0,1350.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.98292,1.76378,-0.02680,0.26719,173.39494,26.26702,-24.26751
82.57121,3,9.76401,6.70487,0.00000,0.00000,0.00000,0.00000,0.00000,0.31310,0.09098,-1.88981,0.01493,0.02675,0.13147,9.60408,1.58935,0.75595,-1.98492,-9.75293,0.34149,-1.57996,-6.24553,-6.70487,-0.00594,0.12227,0.00573,-0.11404,1.41589,-0.20241,13,-0.07330,0.25656,-0.25656,-0.09883,0.34907,-0.25656,1206.0,1206.0,1332.0,1349.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.96659,1.73515,-0.00418,0.26077,170.81682,25.67171,-24.35936
82.67184,3,9.68501,6.66923,0.00000,0.00000,0.00000,0.00000,0.00000,0.31582,0.09000,-1.87610,0.01444,0.03191,0.13243,9.50406,1.68080,0.80446,-1.84341,-9.79052,0.35768,-1.77288,-7.23041,-6.66923,-0.00893,-0.02568,0.04016,-0.05668,1.34889,-0.37598,13,-0.07243,0.25831,-0.25831,-0.09948,0.34907,-0.25831,1204.0,1204.0,1334.0,1348.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.15741,1.77292,-0.02612,0.27037,171.72282,26.18745,-25.59152
82.77246,3,9.76950,6.63318,0.00000,0.00000,0.00000,0.00000,0.00000,0.31846,0.08854,-1.86239,0.01383,0.02615,0.13409,9.60299,1.63310,0.74736,-1.69951,-9.82940,0.35838,-1.95137,-8.21922,-6.63318,-0.00540,0.12319,0.00818,-0.07095,1.45095,-0.35350,13,-0.07243,0.26005,-0.26005,-0.10014,0.34907,-0.26005,1202.0,1202.0,1334.0,1347.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.95333,1.73137,-0.00402,0.26032,170.63669,25.65582,-24.99520
82.87309,3,9.80410,6.59606,0.00000,0.00000,0.00000,0.00000,0.00000,0.32105,0.08732,-1.84847,0.01337,0.04305,0.13441,9.63565,1.70510,0.60604,-1.55734,-9.86180,0.38608,-2.11542,-9.21168,-6.59606,-0.00679,0.36142,0.03090,-0.19015,1.41040,0.11615,13,-0.07156,0.26093,-0.26093,-0.10014,0.34907,-0.26093,1201.0,1201.0,1336.0,1347.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.86974,1.66839,0.03020,0.24658,165.59628,24.47420,-26.01188
82.97371,3,9.85792,6.55551,0.00000,0.00000,0.00000,0.00000,0.00000,0.32365,0.08792,-1.83392,0.01309,0.05782,0.13435,9.70067,1.58970,0.74054,-1.41209,-9.89209,0.41745,-0.08321,-0.52760,-6.55551,-0.00012,0.03792,-0.01513,-0.08605,1.56215,-0.27262,13,-0.07025,0.26180,-0.26180,-0.10079,0.34907,-0.26180,1200.0,1200.0,1339.0,1346.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.73973,1.71696,-0.01585,0.25493,172.29317,25.58127,-24.48476
83.07433,3,9.74904,6.51319,0.00000,0.00000,0.00000,0.00000,0.00000,0.32625,0.08863,-1.81926,0.01263,0.03997,0.13629,9.56148,1.65236,0.94421,-1.26055,-9.92683,0.41133,-0.21791,-1.52634,-6.51319,-0.00569,-0.36498,0.00525,-0.00454,1.43783,-0.85339,13,-0.07025,0.26267,-0.26267,-0.10079,0.34907,-0.26267,1199.0,1199.0,1339.0,1346.0,1600.0,1500.0,1180.0,0.10000,0.10000,26.00274,1.81975,-0.07478,0.28167,178.59706,27.64434,-25.28701
83.17496,3,9.88264,6.47157,0.00000,0.00000,0.00000,0.00000,0.00000,0.32876,0.08775,-1.80492,0.01209,0.03697,0.13749,9.70184,1.69838,0.81011,-1.10968,-9.95638,0.41664,-0.33730,-2.52843,-6.47157,-0.00141,-0.05657,0.00754,-0.07952,1.48493,-0.42275,13,-0.07025,0.26529,-0.26529,-0.10145,0.34907,-0.26529,1196.0,1196.0,1339.0,1345.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.68003,1.73887,-0.02903,0.26262,175.36778,26.48524,-26.04521
83.27558,3,9.85733,6.42875,0.00000,0.00000,0.00000,0.00000,0.00000,0.33123,0.08712,-1.79041,0.01202,0.04648,0.13777,9.69227,1.66861,0.66530,-0.95830,-9.98140,0.43616,-0.44145,-3.53329,-6.42875,0.00512,0.19014,-0.00200,-0.14872,1.52629,-0.24618,13,-0.06894,0.26878,-0.26878,-0.10341,0.34907,-0.26878,1192.0,1192.0,1342.0,1342.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.74115,1.68582,0.00572,0.24920,169.14856,25.00405,-25.63940
83.37621,3,9.86621,6.38346,0.00000,0.00000,0.00000,0.00000,0.00000,0.33377,0.08758,-1.77549,0.01273,0.06455,0.13778,9.72149,1.59186,0.54837,-0.80723,-10.00126,0.47018,-0.53031,-4.54046,-6.38346,0.01629,0.36382,-0.02991,-0.21652,1.57466,0.03973,13,-0.06763,0.27402,-0.27402,-0.10537,0.34907,-0.27402,1186.0,1186.0,1345.0,1339.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.71971,1.63784,0.03028,0.23716,164.63046,23.83884,-24.62552
83.47683,3,9.78086,6.33450,0.00000,0.00000,0.00000,0.00000,0.00000,0.33650,0.08964,-1.75997,0.01398,0.06409,0.13915,9.58591,1.74630,0.85206,-0.65190,-10.02020,0.48830,-0.60388,-5.54940,-6.33450,0.01140,-0.29850,0.03233,-0.06106,1.38006,-0.74732,13,-0.06676,0.27925,-0.27925,-0.10734,0.34907,-0.27925,1180.0,1180.0,1347.0,1336.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.92587,1.78240,-0.06468,0.27163,176.07458,26.83321,-26.82737
83.57745,3,9.86970,6.28636,0.00000,0.00000,0.00000,0.00000,0.00000,0.33931,0.08960,-1.74490,0.01510,0.03983,0.14171,9.68378,1.76136,0.72999,-0.49056,-10.04180,0.47234,-0.66137,-6.56054,-6.28636,0.01230,0.04447,0.01998,-0.14963,1.48480,-0.39308,13,-0.06763,0.28362,-0.28362,-0.10865,0.34907,-0.28362,1175.0,1175.0,1345.0,1334.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.71128,1.71121,-0.01489,0.25634,172.12675,25.78452,-27.13727
83.67808,3,9.95382,6.23996,0.00000,0.00000,0.00000,0.00000,0.00000,0.34217,0.08739,-1.73034,0.01604,0.01844,0.14400,9.75377,1.79578,0.84728,-0.32726,-10.06235,0.45063,-0.70252,-7.57376,-6.23996,0.01126,-0.11804,0.01776,-0.04888,1.49256,-0.72068,13,-0.06850,0.28711,-0.28711,-0.10996,0.34907,-0.28711,1171.0,1171.0,1343.0,1332.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.50807,1.74009,-0.03707,0.26525,178.02847,27.13816,-27.76796
83.77870,3,9.92753,6.19458,0.00000,0.00000,0.00000,0.00000,0.00000,0.34508,0.08422,-1.71593,0.01715,0.02168,0.14522,9.73753,1.78613,0.73903,-0.16722,-10.07804,0.45301,-0.72736,-8.58881,-6.19458,0.01496,0.09811,0.01163,-0.09310,1.51733,-0.46505,13,-0.06850,0.29234,-0.29234,-0.11192,0.34907,-0.29234,1165.0,1165.0,1343.0,1329.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.57158,1.70126,-0.00713,0.25559,173.13718,26.01101,-27.64730
83.87933,3,9.95558,6.14887,0.00000,0.00000,0.00000,0.00000,0.00000,0.34808,0.08145,-1.70121,0.01820,0.02897,0.14677,9.76122,1.80440,0.75915,-0.00785,-10.09267,0.45825,-0.73612,-9.60538,-6.14887,0.01111,0.04377,0.00964,-0.06520,1.52221,-0.55591,13,-0.06850,0.29496,-0.29496,-0.11257,0.34907,-0.29496,1162.0,1162.0,1343.0,1328.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.50383,1.70527,-0.01460,0.25656,174.52776,26.25811,-27.95674
83.97995,3,9.99853,6.10172,0.00000,0.00000,0.00000,0.00000,0.00000,0.35119,0.07996,-1.68592,0.01924,0.04879,0.14718,9.80944,1.81293,0.67735,0.15159,-10.10332,0.48028,0.00590,-0.61117,-6.10172,0.01259,0.16815,0.01023,-0.09366,1.57463,-0.38528,13,-0.06807,0.29845,-0.29845,-0.11388,0.34907,-0.29845,1158.0,1158.0,1344.0,1326.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.40008,1.66654,0.00273,0.24723,172.03865,25.52155,-28.15928
84.08057,3,9.96737,6.05273,0.00000,0.00000,0.00000,0.00000,0.00000,0.35445,0.07984,-1.67006,0.02016,0.05555,0.14825,9.76673,1.85323,0.72444,0.31581,-10.11382,0.48965,0.02950,-1.63006,-6.05273,0.00408,0.03585,0.02346,-0.06619,1.56025,-0.55720,13,-0.06763,0.29932,-0.29932,-0.11454,0.34907,-0.29932,1157.0,1157.0,1345.0,1325.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.47536,1.69307,-0.01566,0.25327,173.68912,25.98286,-28.71894
84.18120,3,9.91993,6.00230,0.00000,0.00000,0.00000,0.00000,0.00000,0.35782,0.08059,-1.65377,0.02086,0.07232,0.14825,9.71630,1.89884,0.62698,0.48062,-10.11903,0.51479,0.06969,-2.64978,-6.00230,0.00360,0.16130,0.04454,-0.08082,1.70031,-0.47045,13,-0.06632,0.30194,-0.30194,-0.11519,0.34907,-0.30194,1154.0,1154.0,1348.0,1324.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.58994,1.66465,0.00164,0.24674,169.15266,25.07229,-29.31808
84.28182,3,9.98342,5.94979,0.00000,0.00000,0.00000,0.00000,0.00000,0.36132,0.08234,-1.63703,0.02148,0.07495,0.14933,9.78420,1.85441,0.70656,0.65026,-10.12161,0.52543,0.12669,-3.66986,-5.94979,0.00598,-0.01691,0.02054,-0.10915,1.55970,-0.54748,13,-0.06545,0.30456,-0.30456,-0.11650,0.34907,-0.30456,1151.0,1151.0,1350.0,1322.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.43657,1.68690,-0.02288,0.25073,173.61418,25.80533,-28.81940
84.38245,3,10.00113,5.89741,0.00000,0.00000,0.00000,0.00000,0.00000,0.36488,0.08330,-1.62038,0.02172,0.05263,0.15191,9.76820,1.99875,0.78098,0.82743,-10.12456,0.50439,0.20114,-4.69015,-5.89741,-0.00596,-0.11315,0.05889,-0.02443,1.67607,-0.92975,13,-0.06589,0.30543,-0.30543,-0.11716,0.34907,-0.30543,1150.0,1150.0,1349.0,1321.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.39380,1.71193,-0.03602,0.25988,176.81575,26.84112,-30.89211
84.48307,3,10.08777,5.84737,0.00000,0.00000,0.00000,0.00000,0.00000,0.36840,0.08213,-1.60432,0.02173,0.03633,0.15332,9.88320,1.85258,0.80838,1.00789,-10.12430,0.48355,0.29366,-5.71060,-5.84737,0.00081,-0.10276,-0.00988,-0.07666,1.64494,-0.78520,13,-0.06632,0.30631,-0.30631,-0.11716,0.34907,-0.30631,1149.0,1149.0,1348.0,1321.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.18451,1.70374,-0.03384,0.25669,179.03194,26.97392,-28.92722
84.58369,3,10.04677,5.79781,0.00000,0.00000,0.00000,0.00000,0.00000,0.37190,0.08085,-1.58819,0.02184,0.06153,0.15305,9.86260,1.79768,0.65963,1.17953,-10.11383,0.50889,0.40406,-6.73062,-5.79781,0.00669,0.11867,-0.02649,-0.18697,1.66153,-0.39563,13,-0.06501,0.30892,-0.30892,-0.11781,0.34907,-0.30892,1146.0,1146.0,1351.0,1320.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.28355,1.65452,-0.00399,0.24334,172.44987,25.36366,-28.10349
84.68432,3,9.91227,5.74570,0.00000,0.00000,0.00000,0.00000,0.00000,0.37549,0.08153,-1.57127,0.02207,0.07305,0.15369,9.72924,1.81087,0.56197,1.35535,-10.10168,0.52595,0.53189,-7.74944,-5.74570,0.00311,0.23892,-0.01472,-0.16319,1.77157,-0.13438,13,-0.06370,0.31067,-0.31067,-0.11846,0.34907,-0.31067,1144.0,1144.0,1354.0,1319.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.60844,1.64046,0.01248,0.23974,166.43700,24.32329,-28.13920
84.78494,3,10.05946,5.69103,0.00000,0.00000,0.00000,0.00000,0.00000,0.37918,0.08365,-1.55373,0.02253,0.08614,0.15376,9.86301,1.85532,0.68671,1.53335,-10.08300,0.55056,0.67744,-8.76666,-5.69103,0.00490,-0.06483,-0.00620,-0.17309,1.72276,-0.67099,13,-0.06196,0.31241,-0.31241,-0.11912,0.34907,-0.31241,1142.0,1142.0,1358.0,1318.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.25290,1.66915,-0.02893,0.24585,174.41467,25.68962,-28.98318
84.88557,3,10.03153,5.63506,0.00000,0.00000,0.00000,0.00000,0.00000,0.38297,0.08586,-1.53602,0.02301,0.08617,0.15475,9.84306,1.82430,0.64630,1.71601,-10.06074,0.56201,0.84128,-9.78188,-5.63506,0.01104,-0.00236,-0.02036,-0.18608,1.81573,-0.58032,13,-0.06109,0.31678,-0.31678,-0.12043,0.34907,-0.31678,1137.0,1137.0,1360.0,1316.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.32035,1.65809,-0.02060,0.24277,172.29845,25.22733,-28.54837
84.98619,3,10.10322,5.57749,0.00000,0.00000,0.00000,0.00000,0.00000,0.38689,0.08829,-1.51808,0.02389,0.08809,0.15589,9.88304,1.96101,0.74496,1.89920,-10.03130,0.57659,0.13292,-0.69440,-5.57749,0.01176,-0.22895,0.02483,-0.15677,1.70255,-0.89239,13,-0.06021,0.32201,-0.32201,-0.12239,0.34907,-0.32201,1131.0,1131.0,1362.0,1313.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.14720,1.68728,-0.05075,0.25133,177.84576,26.49085,-30.65351
85.08681,3,9.85830,5.52114,0.00000,0.00000,0.00000,0.00000,0.00000,0.39089,0.08874,-1.50070,0.02473,0.05487,0.15867,9.63979,1.90802,0.78741,2.09417,-10.00288,0.54402,0.33432,-1.70410,-5.52114,0.00372,-0.24477,0.00642,-0.26345,1.49525,-0.64447,13,-0.06152,0.32376,-0.32376,-0.12305,0.34907,-0.32376,1129.0,1129.0,1359.0,1312.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.73882,1.74486,-0.05604,0.26457,175.10658,26.55083,-29.62406
85.18744,3,10.09320,5.46759,0.00000,0.00000,0.00000,0.00000,0.00000,0.39485,0.08672,-1.48401,0.02469,0.04054,0.16120,9.88229,1.94208,0.66426,2.28523,-9.96969,0.52437,0.55517,-2.71069,-5.46759,-0.00054,0.10783,-0.01326,-0.22045,1.80307,-0.67847,13,-0.06240,0.32376,-0.32376,-0.12305,0.34907,-0.32376,1129.0,1129.0,1357.0,1312.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.17139,1.64851,-0.00537,0.24467,173.41556,25.73846,-30.34190
85.28806,3,10.10245,5.41401,0.00000,0.00000,0.00000,0.00000,0.00000,0.39878,0.08500,-1.46702,0.02424,0.05634,0.16211,9.87803,2.00238,0.68879,2.46895,-9.92971,0.53779,0.79487,-3.71355,-5.41401,-0.00681,-0.00279,0.00312,-0.21410,1.70127,-0.70155,13,-0.06152,0.32376,-0.32376,-0.12305,0.34907,-0.32376,1129.0,1129.0,1359.0,1312.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.14905,1.65988,-0.02026,0.24730,174.93178,26.06285,-31.20005
85.38869,3,10.16193,5.35913,0.00000,0.00000,0.00000,0.00000,0.00000,0.40268,0.08442,-1.44944,0.02380,0.07402,0.16190,9.93868,2.00844,0.67357,2.65593,-9.88657,0.55836,1.05328,-4.71228,-5.35913,-0.00394,-0.00331,0.00326,-0.21999,1.77471,-0.73315,13,-0.06152,0.32463,-0.32463,-0.12370,0.34907,-0.32463,1128.0,1128.0,1359.0,1311.0,1600.0,1500.0,1180.0,0.10000,0.10000,25.00537,1.64535,-0.01998,0.24369,175.44815,25.98572,-31.38178
